datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,year,day,day_of_week,week_of_year,month_sin,month_cos,dayofyear_sin,dayofyear_cos,season_Spring,season_Summer,season_Winter,day_length_hours,dtr,dtr_lag1,winddir_sin,winddir_cos,is_weekend,is_rainy,Overcast,Partially Cloudy,Rain,temp_lag1,temp_lag2,temp_lag3,temp_lag7,tempmax_lag1,tempmin_lag1,temp_range,temp_range_lag1,humidity_lag1,precip_lag1,windspeed_lag1,sealevelpressure_lag1,cloudcover_lag1
2015-10-08,29.4,24.5,26.8,33.0,24.5,28.1,22.3,77.0,40.493,100,8.33,rain,24.1,23.2,1011.7,70.0,8.6,161.1,13.8,6,0.0,2015-10-08 05:49:26,2015-10-08 17:38:53,0.84,2015,8,3,41,-0.8660254037844386,0.5000000000000001,-0.9926289059345095,0.121193461470736,0.0,0.0,0.0,11.824166666666667,4.899999999999999,7.600000000000001,0.28736051984971195,0.9578224948453149,0,1,0.0,1.0,1.0,29.0,27.4,27.4,29.6,33.5,25.9,4.899999999999999,7.600000000000001,69.6,0.0,13.9,1011.9,39.6
2015-10-09,26.5,20.5,24.4,26.5,20.5,24.4,21.0,81.7,4.42,100,12.5,rain,32.0,25.0,1011.7,89.1,8.8,62.1,5.4,4,0.0,2015-10-09 05:49:45,2015-10-09 17:38:01,0.87,2015,9,4,41,-0.8660254037844386,0.5000000000000001,-0.9903973200352558,0.1382503109109819,0.0,0.0,0.0,11.804444444444444,6.0,4.899999999999999,0.1512608202472192,0.9884938868086836,0,1,0.0,1.0,1.0,26.8,29.0,27.4,27.6,29.4,24.5,6.0,4.899999999999999,77.0,40.493,23.2,1011.7,70.0
2015-10-10,21.1,19.5,20.2,21.1,19.5,20.2,17.3,83.8,25.878,100,16.67,rain,30.2,18.4,1015.8,91.6,9.3,26.7,2.2,1,0.0,2015-10-10 05:50:03,2015-10-10 17:37:09,0.91,2015,10,5,41,-0.8660254037844386,0.5000000000000001,-0.9878726596350429,0.15526624985999563,0.0,0.0,0.0,11.785,1.6000000000000014,6.0,-0.16160382110336105,0.9868557164068072,1,1,1.0,0.0,1.0,24.4,26.8,29.0,28.6,26.5,20.5,1.6000000000000014,6.0,81.7,4.42,25.0,1011.7,89.1
2015-10-11,25.4,20.3,23.0,25.4,20.3,23.0,15.4,63.0,9.04,100,8.33,rain,25.9,13.0,1019.5,95.1,10.0,70.1,6.1,3,0.0,2015-10-11 05:50:22,2015-10-11 17:36:18,0.94,2015,11,6,41,-0.8660254037844386,0.5000000000000001,-0.9850556718215013,0.172236243027682,0.0,0.0,0.0,11.765555555555556,5.099999999999998,1.6000000000000014,-0.3106764296307319,0.9505157316277837,1,1,1.0,0.0,1.0,20.2,24.4,26.8,28.9,21.1,19.5,5.099999999999998,1.6000000000000014,83.8,25.878,18.4,1015.8,91.6
2015-10-12,26.1,20.0,22.6,26.1,20.0,22.6,15.4,64.7,0.2,100,4.17,rain,27.7,14.8,1019.7,70.4,10.0,185.2,16.0,8,0.0,2015-10-12 05:50:42,2015-10-12 17:35:28,0.97,2015,12,0,42,-0.8660254037844386,0.5000000000000001,-0.981947190186646,0.18915526872004093,0.0,0.0,0.0,11.74611111111111,6.100000000000001,5.099999999999998,0.25881904510252074,0.9659258262890683,0,1,0.0,1.0,1.0,23.0,20.2,24.4,27.4,25.4,20.3,6.100000000000001,5.099999999999998,63.0,9.04,13.0,1019.5,95.1
2015-10-13,27.0,21.0,23.7,27.4,21.0,23.7,16.4,65.1,0.0,0,0.0,none,24.1,13.9,1019.3,59.3,9.5,203.0,17.5,8,0.0,2015-10-13 05:51:02,2015-10-13 17:34:37,0.0,2015,13,1,42,-0.8660254037844386,0.5000000000000001,-0.9785481345802031,0.20601832032517084,0.0,0.0,0.0,11.72638888888889,6.0,6.100000000000001,-0.03315517838852624,0.9994502159417572,0,0,0.0,1.0,0.0,22.6,23.0,20.2,27.4,26.1,20.0,6.0,6.100000000000001,64.7,0.2,14.8,1019.7,70.4
2015-10-14,28.0,20.0,23.9,28.4,20.0,24.1,18.0,70.6,0.2,100,4.17,rain,19.8,12.1,1017.9,34.7,8.4,193.0,16.7,8,0.0,2015-10-14 05:51:22,2015-10-14 17:33:48,0.04,2015,14,2,42,-0.8660254037844386,0.5000000000000001,-0.9748595108374125,0.22282040779479959,0.0,0.0,0.0,11.707222222222223,8.0,6.0,-0.8729220772698096,0.48785965913873275,0,1,0.0,1.0,1.0,23.7,22.6,23.0,29.0,27.0,21.0,8.0,6.0,65.1,0.0,13.9,1019.3,59.3
2015-10-15,31.5,22.0,26.4,32.8,22.0,27.0,19.6,68.1,0.0,0,0.0,none,18.7,9.4,1015.4,21.3,9.0,230.4,19.9,8,0.0,2015-10-15 05:51:43,2015-10-15 17:32:59,0.08,2015,15,3,42,-0.8660254037844386,0.5000000000000001,-0.9708824104813836,0.23955655912092708,0.0,0.0,0.0,11.687777777777777,9.5,8.0,-0.40992303384157247,0.9121201161722731,0,0,0.0,1.0,0.0,23.9,23.7,22.6,26.8,28.0,20.0,9.5,8.0,70.6,0.2,12.1,1017.9,34.7
2015-10-16,31.5,22.7,27.0,33.6,22.7,28.0,20.8,70.6,0.0,0,0.0,none,15.8,10.5,1014.0,13.3,6.3,205.8,17.7,8,0.0,2015-10-16 05:52:04,2015-10-16 17:32:11,0.11,2015,16,4,42,-0.8660254037844386,0.5000000000000001,-0.9666180104000972,0.2562218218071163,0.0,0.0,0.0,11.668611111111112,8.8,9.5,0.6481199010631309,0.7615383075367368,0,0,0.0,0.0,0.0,26.4,23.9,23.7,24.4,31.5,22.0,8.8,9.5,68.1,0.0,9.4,1015.4,21.3
2015-10-17,31.5,23.0,27.2,33.7,23.0,28.1,20.6,69.2,0.1,100,4.17,rain,15.1,13.0,1013.3,11.1,6.1,208.3,17.9,8,0.0,2015-10-17 05:52:26,2015-10-17 17:31:24,0.14,2015,17,5,42,-0.8660254037844386,0.5000000000000001,-0.9620675724981452,0.27281126433401914,0.0,0.0,0.0,11.649444444444445,8.5,8.8,0.924546033612313,0.38107037635027424,1,1,0.0,0.0,1.0,27.0,26.4,23.9,20.2,31.5,22.7,8.5,8.8,70.6,0.0,10.5,1014.0,13.3
2015-10-18,31.9,23.0,27.2,33.9,23.0,28.1,20.8,70.0,0.0,0,0.0,none,14.0,9.0,1013.3,17.4,6.3,225.8,19.4,8,0.0,2015-10-18 05:52:48,2015-10-18 17:30:37,0.18,2015,18,6,42,-0.8660254037844386,0.5000000000000001,-0.957232443323312,0.28931997761869527,0.0,0.0,0.0,11.630277777777778,8.899999999999999,8.5,0.7815204724188187,0.6238795967093862,1,0,0.0,0.0,0.0,27.2,27.0,26.4,23.0,31.5,23.0,8.899999999999999,8.5,69.2,0.1,13.0,1013.3,11.1
2015-10-19,33.0,22.0,26.9,33.5,22.0,27.5,20.0,68.4,0.0,0,0.0,none,18.0,10.3,1011.4,6.6,5.7,229.5,19.7,8,0.0,2015-10-19 05:53:10,2015-10-19 17:29:51,0.21,2015,19,0,43,-0.8660254037844386,0.5000000000000001,-0.9521140536681102,0.3057430764672831,0.0,0.0,0.0,11.61138888888889,11.0,8.899999999999999,0.15815806725448353,0.9874138067509114,0,0,0.0,0.0,0.0,27.2,27.2,27.0,22.6,31.9,23.0,11.0,8.899999999999999,70.0,0.0,9.0,1013.3,17.4
2015-10-20,32.4,23.0,27.3,34.1,23.0,28.4,20.8,69.8,0.0,0,0.0,none,15.1,11.2,1009.4,6.8,5.2,222.2,19.1,8,0.0,2015-10-20 05:53:33,2015-10-20 17:29:06,0.25,2015,20,1,43,-0.8660254037844386,0.5000000000000001,-0.9467139181463862,0.3220757010206104,0.0,0.0,0.0,11.5925,9.399999999999999,11.0,0.8633955506067716,0.5045276238150193,0,0,0.0,0.0,0.0,26.9,27.2,27.2,23.7,33.0,22.0,9.399999999999999,11.0,68.4,0.0,10.3,1011.4,6.6
2015-10-21,31.8,24.0,27.4,34.4,24.0,28.6,21.4,70.8,0.3,100,8.33,rain,18.0,13.0,1010.5,7.6,5.7,190.7,16.3,7,0.0,2015-10-21 05:53:57,2015-10-21 17:28:22,0.25,2015,21,2,43,-0.8660254037844386,0.5000000000000001,-0.9410336347451197,0.3383130181923076,0.0,0.0,0.0,11.573611111111111,7.800000000000001,9.399999999999999,0.9626917464264787,0.27060044597586375,0,1,0.0,0.0,1.0,27.3,26.9,27.2,23.9,32.4,23.0,7.800000000000001,9.399999999999999,69.8,0.0,11.2,1009.4,6.8
2015-10-22,31.5,24.5,27.5,32.4,24.5,28.0,19.9,65.0,0.8,100,12.5,rain,15.8,13.0,1012.2,21.8,6.4,210.7,18.3,7,0.0,2015-10-22 05:54:21,2015-10-22 17:27:38,0.32,2015,22,3,43,-0.8660254037844386,0.5000000000000001,-0.9350748843515574,0.3544502230989869,0.0,0.0,0.0,11.554722222222223,7.0,7.800000000000001,0.9762960071199334,0.2164396139381029,0,1,0.0,1.0,1.0,27.4,27.3,26.9,26.4,31.8,24.0,7.0,7.800000000000001,70.8,0.3,13.0,1010.5,7.6
2015-10-23,31.5,24.0,26.9,32.0,24.0,27.4,20.0,67.8,0.0,0,0.0,none,18.7,13.0,1012.9,16.5,5.8,223.0,19.3,8,0.0,2015-10-23 05:54:45,2015-10-23 17:26:56,0.35,2015,23,4,43,-0.8660254037844386,0.5000000000000001,-0.9288394302558068,0.3704825404820963,0.0,0.0,0.0,11.536388888888888,7.5,7.0,0.9964928592495044,0.08367784333231544,0,0,0.0,0.0,0.0,27.5,27.4,27.3,27.0,31.5,24.5,7.5,7.0,65.0,0.8,13.0,1012.2,21.8
2015-10-24,31.0,22.9,26.7,32.4,22.9,27.5,20.2,69.6,0.0,0,0.0,none,20.5,13.0,1014.0,8.5,5.9,221.6,19.1,8,0.0,2015-10-24 05:55:10,2015-10-24 17:26:14,0.39,2015,24,5,43,-0.8660254037844386,0.5000000000000001,-0.9223291176290545,0.3864052261209853,0.0,0.0,0.0,11.517777777777777,8.100000000000001,7.5,0.9999756307053947,0.006981260297961624,1,0,0.0,0.0,0.0,26.9,27.5,27.4,27.2,31.5,24.0,8.100000000000001,7.5,67.8,0.0,13.0,1012.9,16.5
2015-10-25,31.0,23.0,26.8,33.2,23.0,27.8,20.9,71.6,0.035,100,4.17,rain,24.1,9.4,1015.0,21.1,5.7,193.0,16.6,7,0.0,2015-10-25 05:55:36,2015-10-25 17:25:33,0.42,2015,25,6,43,-0.8660254037844386,0.5000000000000001,-0.9155458729775467,0.40221356823680365,0.0,0.0,0.0,11.499166666666667,8.0,8.100000000000001,0.981627183447664,-0.1908089953765448,1,1,0.0,1.0,1.0,26.7,26.9,27.5,27.2,31.0,22.9,8.0,8.100000000000001,69.6,0.0,13.0,1014.0,8.5
2015-10-26,31.5,23.0,27.3,34.1,23.0,28.6,21.5,72.1,0.0,0,0.0,none,19.4,13.0,1014.4,17.4,5.9,213.0,18.2,8,0.0,2015-10-26 05:56:02,2015-10-26 17:24:53,0.46,2015,26,0,44,-0.8660254037844386,0.5000000000000001,-0.9084917035725082,0.41790288888678667,0.0,0.0,0.0,11.480833333333333,8.5,8.0,0.9396926207859084,-0.3420201433256687,0,0,0.0,0.0,0.0,26.8,26.7,26.9,26.9,31.0,23.0,8.5,8.0,71.6,0.035,9.4,1015.0,21.1
2015-10-27,32.2,24.0,27.8,35.4,24.0,29.4,22.3,74.1,0.0,0,0.0,none,19.4,13.9,1014.3,26.2,7.3,188.6,16.3,7,0.0,2015-10-27 05:56:28,2015-10-27 17:24:14,0.5,2015,27,1,44,-0.8660254037844386,0.5000000000000001,-0.9011686968561569,0.4334685453485363,0.0,0.0,0.0,11.462777777777777,8.200000000000003,8.5,0.8571673007021123,-0.5150380749100543,0,0,0.0,1.0,0.0,27.3,26.8,26.7,27.3,31.5,23.0,8.200000000000003,8.5,72.1,0.0,13.0,1014.4,17.4
2015-10-28,32.7,24.0,28.3,35.5,24.0,30.0,22.2,71.6,0.0,0,0.0,none,28.4,18.4,1014.1,19.4,7.7,213.7,18.3,8,0.0,2015-10-28 05:56:55,2015-10-28 17:23:36,0.52,2015,28,2,44,-0.8660254037844386,0.5000000000000001,-0.8935790198239952,0.4489059314938798,0.0,0.0,0.0,11.444722222222222,8.700000000000003,8.200000000000003,0.7558534691676396,-0.6547408137173397,0,0,0.0,0.0,0.0,27.8,27.3,26.8,27.4,32.2,24.0,8.700000000000003,8.200000000000003,74.1,0.0,13.9,1014.3,26.2
2015-10-29,33.0,25.0,28.3,36.5,25.0,30.0,22.1,70.8,0.0,0,0.0,none,32.4,19.4,1014.9,21.9,8.6,198.1,17.1,7,0.0,2015-10-29 05:57:23,2015-10-29 17:22:59,0.56,2015,29,3,44,-0.8660254037844386,0.5000000000000001,-0.8857249183835637,0.4642104791518923,0.0,0.0,0.0,11.426666666666666,8.0,8.700000000000003,0.782608156852414,-0.6225146366376194,0,0,0.0,1.0,0.0,28.3,27.8,27.3,27.5,32.7,24.0,8.0,8.700000000000003,71.6,0.0,18.4,1014.1,19.4
2015-10-30,32.7,24.0,27.9,39.1,24.0,30.6,23.6,78.9,1.6,100,29.17,rain,23.8,10.8,1015.3,48.3,9.5,175.3,15.2,6,0.0,2015-10-30 05:57:51,2015-10-30 17:22:23,0.59,2015,30,4,44,-0.8660254037844386,0.5000000000000001,-0.8776087166898392,0.4793776594606945,0.0,0.0,0.0,11.408888888888889,8.700000000000003,8.0,0.8878153851364013,-0.4601997847838516,0,1,0.0,1.0,1.0,28.3,28.3,27.8,26.9,33.0,25.0,8.700000000000003,8.0,70.8,0.0,19.4,1014.9,21.9
2015-10-31,29.0,22.4,25.4,32.4,22.4,25.9,21.8,81.0,11.693,100,12.5,rain,37.4,18.7,1018.6,92.4,10.1,88.7,7.7,5,0.0,2015-10-31 05:58:19,2015-10-31 17:21:48,0.62,2015,31,5,44,-0.8660254037844386,0.5000000000000001,-0.8692328164574792,0.49440298420761813,0.0,0.0,0.0,11.391388888888889,6.600000000000001,8.700000000000003,0.810041640445796,0.5863723567357894,1,1,1.0,0.0,1.0,27.9,28.3,28.3,26.7,32.7,24.0,6.600000000000001,8.700000000000003,78.9,1.6,10.8,1015.3,48.3
2015-11-01,22.0,18.7,20.8,22.0,18.7,20.8,16.0,74.3,0.295,100,4.17,rain,33.8,17.8,1022.9,99.6,10.1,38.2,3.3,2,0.0,2015-11-01 05:58:49,2015-11-01 17:21:15,0.65,2015,1,6,44,-0.5000000000000004,0.8660254037844384,-0.8605996962501181,0.5092820071573356,0.0,0.0,0.0,11.373888888888889,3.3000000000000007,6.600000000000001,-0.03141075907812836,0.9995065603657316,1,1,1.0,0.0,1.0,25.4,27.9,28.3,26.8,29.0,22.4,3.3000000000000007,6.600000000000001,81.0,11.693,18.7,1018.6,92.4
2015-11-02,27.1,19.8,22.7,26.9,19.8,22.7,15.1,63.0,0.0,0,0.0,none,22.7,14.3,1020.3,70.6,9.4,200.8,17.3,7,0.0,2015-11-02 05:59:18,2015-11-02 17:20:42,0.69,2015,2,0,45,-0.5000000000000004,0.8660254037844384,-0.8517119107469189,0.5240103253675756,0.0,0.0,0.0,11.356666666666667,7.300000000000001,3.3000000000000007,-0.1719291002794097,0.9851093261547739,0,0,0.0,1.0,0.0,20.8,25.4,27.9,27.3,22.0,18.7,7.300000000000001,3.3000000000000007,74.3,0.295,17.8,1022.9,99.6
2015-11-03,27.1,20.6,23.7,27.9,20.6,23.8,17.5,68.8,0.0,0,0.0,none,16.6,11.2,1017.8,42.8,7.1,137.5,11.9,6,0.0,2015-11-03 05:59:49,2015-11-03 17:20:10,0.75,2015,3,1,45,-0.5000000000000004,0.8660254037844384,-0.8425720899866032,0.5385835804920232,0.0,0.0,0.0,11.339166666666667,6.5,7.300000000000001,0.9191353392552344,0.39394190959095127,0,0,0.0,1.0,0.0,22.7,20.8,25.4,27.8,27.1,19.8,6.5,7.300000000000001,63.0,0.0,14.3,1020.3,70.6
2015-11-04,28.1,21.1,24.7,29.8,21.1,25.0,19.9,75.8,2.555,100,4.17,rain,16.6,16.6,1016.3,56.0,7.0,118.5,10.2,5,0.0,2015-11-04 06:00:19,2015-11-04 17:19:40,0.75,2015,4,2,45,-0.5000000000000004,0.8660254037844384,-0.8331829385891785,0.5529974600700271,0.0,0.0,0.0,11.3225,7.0,6.5,0.8508111094240512,0.5254716510722678,0,1,0.0,1.0,1.0,23.7,22.7,20.8,28.3,27.1,20.6,7.0,6.5,68.8,0.0,11.2,1017.8,42.8
2015-11-05,27.5,24.0,25.5,30.1,24.0,26.1,21.5,79.2,0.098,100,4.17,rain,20.2,10.3,1014.4,62.3,6.4,107.8,9.3,5,0.0,2015-11-05 06:00:50,2015-11-05 17:19:11,0.79,2015,5,3,45,-0.5000000000000004,0.8660254037844384,-0.8235472349556007,0.5672476988027229,0.0,0.0,0.0,11.305833333333334,3.5,7.0,0.8668967489356029,-0.4984877397538302,0,1,0.0,1.0,1.0,24.7,23.7,22.7,28.3,28.1,21.1,3.5,7.0,75.8,2.555,16.6,1016.3,56.0
2015-11-06,31.5,24.0,26.8,34.3,24.0,28.1,22.4,78.1,0.349,100,8.33,rain,33.1,18.4,1012.8,55.2,7.6,160.4,13.8,6,0.0,2015-11-06 06:01:22,2015-11-06 17:18:42,0.82,2015,6,4,45,-0.5000000000000004,0.8660254037844384,-0.8136678304455991,0.5813300798152042,0.0,0.0,0.0,11.28888888888889,7.5,3.5,0.794414620535418,-0.6073758397232868,0,1,0.0,1.0,1.0,25.5,24.7,23.7,27.9,27.5,24.0,7.5,3.5,79.2,0.098,10.3,1014.4,62.3
2015-11-07,30.0,23.5,25.8,33.3,23.5,26.7,23.2,85.6,2.959,100,8.33,rain,27.0,14.9,1013.9,72.9,7.6,110.0,9.5,5,0.0,2015-11-07 06:01:54,2015-11-07 17:18:15,0.85,2015,7,5,45,-0.5000000000000004,0.8660254037844384,-0.8035476485339116,0.5952404359043674,0.0,0.0,0.0,11.2725,6.5,7.5,0.9933727656003964,0.11493715049286661,1,1,0.0,1.0,1.0,26.8,25.5,24.7,25.4,31.5,24.0,6.5,7.5,78.1,0.349,18.4,1012.8,55.2
2015-11-08,29.7,24.0,25.7,35.2,24.0,26.7,23.7,88.7,0.493,100,8.33,rain,21.6,16.6,1014.8,70.2,6.8,126.6,10.8,5,0.0,2015-11-08 06:02:27,2015-11-08 17:17:50,0.88,2015,8,6,45,-0.5000000000000004,0.8660254037844384,-0.7931896839451843,0.6089746507720486,0.0,0.0,0.0,11.256388888888889,5.699999999999999,6.5,0.9499720515246525,0.3123349185122326,1,1,0.0,1.0,1.0,25.8,26.8,25.5,20.8,30.0,23.5,5.699999999999999,6.5,85.6,2.959,14.9,1013.9,72.9
2015-11-09,27.9,25.0,25.8,31.5,25.0,26.3,23.4,86.8,9.35,100,8.33,rain,17.3,11.2,1014.5,76.9,7.6,119.9,10.3,5,0.0,2015-11-09 06:03:00,2015-11-09 17:17:25,0.92,2015,9,0,46,-0.5000000000000004,0.8660254037844384,-0.7825970017677834,0.6225286602431057,0.0,0.0,0.0,11.240277777777777,2.8999999999999986,5.699999999999999,0.9291325715340562,0.36974675727382933,0,1,0.0,1.0,1.0,25.7,25.8,26.8,22.7,29.7,24.0,2.8999999999999986,5.699999999999999,88.7,0.493,16.6,1014.8,70.2
2015-11-10,27.9,24.0,25.8,31.7,24.0,26.6,22.9,84.3,6.976,100,8.33,rain,22.0,16.6,1013.9,86.1,9.3,90.4,7.8,4,0.0,2015-11-10 06:03:34,2015-11-10 17:17:02,0.95,2015,10,1,46,-0.5000000000000004,0.8660254037844384,-0.7717727365467836,0.6358984534680745,0.0,0.0,0.0,11.224444444444444,3.8999999999999986,2.8999999999999986,0.999194395114446,0.04013179253255974,0,1,0.0,1.0,1.0,25.8,25.7,25.8,23.7,27.9,25.0,3.8999999999999986,2.8999999999999986,86.8,9.35,11.2,1014.5,76.9
2015-11-11,29.8,24.0,26.3,34.2,24.0,27.6,23.0,82.7,0.272,100,12.5,rain,31.7,14.8,1013.2,75.0,8.3,143.3,12.3,6,0.0,2015-11-11 06:04:08,2015-11-11 17:16:40,0.98,2015,11,2,46,-0.5000000000000004,0.8660254037844384,-0.7607200913564104,0.6490800741100398,0.0,0.0,0.0,11.20888888888889,5.800000000000001,3.8999999999999986,0.9912155402515417,-0.13225639025712235,0,1,0.0,1.0,1.0,25.8,25.8,25.7,24.7,27.9,24.0,5.800000000000001,3.8999999999999986,84.3,6.976,16.6,1013.9,86.1
2015-11-12,31.7,22.0,27.2,36.7,22.0,29.4,23.3,80.0,0.087,100,4.17,rain,33.1,21.4,1013.0,57.5,8.3,137.6,11.8,6,0.0,2015-11-12 06:04:43,2015-11-12 17:16:19,0.0,2015,12,3,46,-0.5000000000000004,0.8660254037844384,-0.7494423368521954,0.6620696215153815,0.0,0.0,0.0,11.193333333333333,9.7,5.800000000000001,0.8821268660176678,-0.47101188121941007,0,1,0.0,1.0,1.0,26.3,25.8,25.8,25.5,29.8,24.0,9.7,5.800000000000001,82.7,0.272,14.8,1013.2,75.0
2015-11-13,24.0,20.0,21.9,24.0,20.0,21.9,18.5,80.9,4.158,100,12.5,rain,34.2,24.1,1014.3,89.7,10.0,28.6,2.4,1,0.0,2015-11-13 06:05:18,2015-11-13 17:16:00,0.05,2015,13,4,46,-0.5000000000000004,0.8660254037844384,-0.7379428103031386,0.6748632518680403,0.0,0.0,0.0,11.178333333333333,4.0,9.7,0.7289686274214114,0.6845471059286887,0,1,0.0,1.0,1.0,27.2,26.3,25.8,26.8,31.7,22.0,4.0,9.7,80.0,0.087,21.4,1013.0,57.5
2015-11-14,23.4,20.3,21.9,23.4,20.3,21.9,18.8,82.5,0.1,100,8.33,rain,13.3,15.7,1013.3,91.2,8.7,60.0,5.2,3,0.0,2015-11-14 06:05:53,2015-11-14 17:15:42,0.09,2015,14,5,46,-0.5000000000000004,0.8660254037844384,-0.7262249146041543,0.6874571793269664,0.0,0.0,0.0,11.163611111111111,3.099999999999998,4.0,0.9128341772330428,0.40833046038138476,1,1,1.0,0.0,1.0,21.9,27.2,26.3,25.8,24.0,20.0,3.099999999999998,4.0,80.9,4.158,24.1,1014.3,89.7
2015-11-15,30.5,22.0,25.9,34.8,22.0,27.2,22.4,82.1,0.0,0,0.0,none,26.3,21.4,1011.0,83.0,8.1,140.7,12.1,5,0.0,2015-11-15 06:06:29,2015-11-15 17:15:25,0.12,2015,15,6,46,-0.5000000000000004,0.8660254037844384,-0.7142921172691032,0.699847677146407,0.0,0.0,0.0,11.148888888888889,8.5,3.099999999999998,0.9198214973217377,-0.3923371166035614,1,0,0.0,1.0,0.0,21.9,21.9,27.2,25.7,23.4,20.3,8.5,3.099999999999998,82.5,0.1,15.7,1013.3,91.2
2015-11-16,33.0,25.0,28.3,39.3,25.0,31.4,24.1,79.0,0.0,0,0.0,none,29.2,22.3,1008.9,38.2,9.8,158.2,13.7,6,0.0,2015-11-16 06:07:06,2015-11-16 17:15:09,0.16,2015,16,0,47,-0.5000000000000004,0.8660254037844384,-0.7021479494046978,0.7120310787787131,0.0,0.0,0.0,11.134166666666667,8.0,8.5,0.5635260489375715,-0.8260982944957638,0,0,0.0,1.0,0.0,25.9,21.9,21.9,25.8,30.5,22.0,8.0,8.5,82.1,0.0,21.4,1011.0,83.0
2015-11-17,33.8,25.0,29.0,37.1,25.0,31.2,22.8,72.1,0.0,0,0.0,none,30.6,17.5,1009.5,25.4,10.3,193.9,16.7,7,0.0,2015-11-17 06:07:42,2015-11-17 17:14:55,0.19,2015,17,1,47,-0.5000000000000004,0.8660254037844384,-0.6897960046655887,0.7240037789593305,0.0,0.0,0.0,11.120277777777778,8.799999999999997,8.0,0.5735764363510459,-0.8191520442889919,0,0,0.0,1.0,0.0,28.3,25.9,21.9,25.8,33.0,25.0,8.799999999999997,8.0,79.0,0.0,22.3,1008.9,38.2
2015-11-18,32.0,25.5,28.1,36.5,25.5,30.8,23.9,79.1,0.098,100,4.17,rain,24.8,20.5,1013.2,44.5,9.7,141.7,12.5,5,0.0,2015-11-18 06:08:19,2015-11-18 17:14:42,0.23,2015,18,2,47,-0.5000000000000004,0.8660254037844384,-0.6772399381909491,0.7357622347736527,0.0,0.0,0.0,11.106388888888889,6.5,8.799999999999997,0.6832737736807991,-0.7301622766207524,0,1,0.0,1.0,1.0,29.0,28.3,25.9,26.3,33.8,25.0,6.5,8.799999999999997,72.1,0.0,17.5,1009.5,25.4
2015-11-19,30.4,25.0,27.5,34.6,25.0,29.5,23.4,79.1,0.098,100,4.17,rain,25.9,15.7,1014.5,67.5,9.4,142.9,12.6,6,0.0,2015-11-19 06:08:57,2015-11-19 17:14:31,0.25,2015,19,3,47,-0.5000000000000004,0.8660254037844384,-0.6644834655228552,0.7473029667054296,0.0,0.0,0.0,11.092777777777778,5.399999999999999,6.5,0.9483236552061993,-0.3173046564050922,0,1,0.0,1.0,1.0,28.1,29.0,28.3,27.2,32.0,25.5,5.399999999999999,6.5,79.1,0.098,20.5,1013.2,44.5
2015-11-20,29.5,23.0,25.4,33.0,23.0,26.0,22.1,82.3,0.151,100,4.17,rain,24.1,16.6,1014.3,71.2,9.0,104.4,8.9,4,0.0,2015-11-20 06:09:34,2015-11-20 17:14:21,0.3,2015,20,4,47,-0.5000000000000004,0.8660254037844384,-0.6515303615068021,0.75862255966641,0.0,0.0,0.0,11.079722222222221,6.5,5.399999999999999,0.9973144772244581,0.07323819712763185,0,1,0.0,1.0,1.0,27.5,28.1,29.0,21.9,30.4,25.0,6.5,5.399999999999999,79.1,0.098,15.7,1014.5,67.5
2015-11-21,27.0,22.3,24.2,28.9,22.3,24.4,21.0,82.8,37.685,100,12.5,rain,16.9,15.7,1015.6,65.5,9.4,100.9,8.7,5,0.0,2015-11-21 06:10:12,2015-11-21 17:14:12,0.33,2015,21,5,47,-0.5000000000000004,0.8660254037844384,-0.6383844591746642,0.7697176640069211,0.0,0.0,0.0,11.066666666666666,4.699999999999999,6.5,0.79122353296749,0.6115270401858313,1,1,0.0,1.0,1.0,25.4,27.5,28.1,21.9,29.5,23.0,4.699999999999999,6.5,82.3,0.151,16.6,1014.3,71.2
2015-11-22,28.5,22.9,25.4,30.9,22.9,26.0,21.1,77.4,0.789,100,8.33,rain,18.7,16.6,1015.6,71.8,9.1,102.5,9.0,4,0.0,2015-11-22 06:10:50,2015-11-22 17:14:05,0.37,2015,22,6,47,-0.5000000000000004,0.8660254037844384,-0.6250496486104377,0.7805849965070866,0.0,0.0,0.0,11.054166666666667,5.600000000000001,4.699999999999999,0.8571673007021123,0.5150380749100542,1,1,0.0,1.0,1.0,24.2,25.4,27.5,25.9,27.0,22.3,5.600000000000001,4.699999999999999,82.8,37.685,15.7,1015.6,65.5
2015-11-23,28.5,23.0,25.6,30.5,23.0,26.1,21.7,79.4,0.209,100,8.33,rain,20.5,14.8,1015.5,49.2,7.9,93.4,8.0,4,0.0,2015-11-23 06:11:29,2015-11-23 17:13:59,0.4,2015,23,0,48,-0.5000000000000004,0.8660254037844384,-0.6115298757991053,0.7912213413483807,0.0,0.0,0.0,11.041666666666666,5.5,5.600000000000001,0.8069603121438019,0.5906056676199254,0,1,0.0,1.0,1.0,25.4,24.2,25.4,28.3,28.5,22.9,5.5,5.600000000000001,77.4,0.789,16.6,1015.6,71.8
