name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Hanoi,2021-12-08 12:00:00,23.0,23.0,15.0,60.7,0.0,0,,0,0,16.9,3.6,359.5,1022.0,96.4,10.0,528.9,1.9,5,,Overcast,cloudy,"48820099999,VVNB"
Hanoi,2021-12-08 13:00:00,22.9,22.9,11.3,48.09,0.0,0,,0,0,16.2,3.7,1.0,1021.1,89.8,10.1,464.8,1.7,5,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-08 14:00:00,24.0,24.0,15.0,57.15,0.0,0,,0,0,14.0,1.8,37.9,1020.0,90.7,10.0,412.3,1.5,4,,Overcast,cloudy,"48820099999,VVNB"
Hanoi,2021-12-08 15:00:00,24.0,24.0,15.0,57.15,0.0,0,,0,0,13.7,3.6,52.1,1020.0,79.3,10.0,304.7,1.1,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-08 16:00:00,23.3,23.3,12.6,50.82,0.0,0,,0,0,12.6,6.4,270.0,1019.8,90.2,10.0,159.0,0.6,2,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-08 17:00:00,23.0,23.0,13.0,53.32,0.0,0,,0,0,8.6,5.4,100.0,1020.0,100.0,10.0,38.0,0.1,0,,Overcast,cloudy,"48820099999,VVNB"
Hanoi,2021-12-08 18:00:00,22.0,22.0,12.0,53.06,0.0,0,,0,0,4.7,3.6,260.0,1020.0,100.0,10.0,0.6,0.0,0,,Overcast,cloudy,"48820099999,VVNB"
Hanoi,2021-12-08 19:00:00,21.3,21.3,14.9,66.97,0.0,0,,0,0,4.0,0.7,350.0,1021.1,79.2,9.3,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-08 20:00:00,21.0,21.0,14.0,64.29,0.0,0,,0,0,5.4,0.0,0.0,1021.0,0.0,5.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-08 21:00:00,21.0,21.0,15.0,68.58,0.0,0,,0,0,8.6,1.8,294.9,1022.0,0.0,7.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-08 22:00:00,20.3,20.3,15.7,74.79,0.0,0,,0,0,11.2,6.4,274.0,1022.3,97.6,9.1,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-08 23:00:00,20.0,20.0,15.0,72.94,0.1,100,rain,0,0,14.0,3.6,310.0,1022.0,89.0,7.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB"
Hanoi,2021-12-09 00:00:00,20.0,20.0,15.0,72.94,0.1,100,rain,0,0,16.6,5.4,310.0,1022.0,89.0,6.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB"
Hanoi,2021-12-09 01:00:00,20.1,20.1,16.4,79.35,0.0,0,,0,0,18.7,6.4,270.0,1022.0,97.7,9.5,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-09 02:00:00,19.0,19.0,15.0,77.62,0.2,100,rain,0,0,17.6,5.4,310.0,1022.0,100.0,10.0,0.0,0.0,0,,"Rain, Overcast",rain,"48820099999,VVNB"
Hanoi,2021-12-09 03:00:00,19.0,19.0,15.0,77.62,0.2,100,rain,0,0,18.4,5.4,330.0,1022.0,100.0,9.0,0.0,0.0,0,,"Rain, Overcast",rain,"48820099999,VVNB"
Hanoi,2021-12-09 04:00:00,19.4,19.4,16.2,81.68,0.0,0,,0,0,18.7,1.7,2.0,1021.9,97.6,9.8,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-09 05:00:00,19.0,19.0,16.0,82.75,0.1,100,rain,0,0,18.4,1.8,324.2,1022.0,89.0,7.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB"
Hanoi,2021-12-09 06:00:00,18.0,18.0,16.0,88.1,0.1,100,rain,0,0,16.9,5.4,360.0,1023.0,89.0,9.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB"
Hanoi,2021-12-09 07:00:00,18.5,18.5,17.2,92.34,0.0,0,,0,0,16.2,6.0,340.0,1023.9,100.0,4.5,3.8,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-09 08:00:00,18.0,18.0,17.0,93.88,0.0,0,,0,0,17.3,3.6,324.8,1025.0,100.0,7.0,30.6,0.1,0,,Overcast,cloudy,"48820099999,VVNB"
Hanoi,2021-12-09 09:00:00,19.0,19.0,17.0,88.19,0.0,0,,0,0,20.2,7.6,310.0,1025.0,89.0,5.0,127.3,0.5,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-09 10:00:00,20.4,20.4,16.6,78.45,0.0,0,,0,0,20.9,5.3,275.0,1024.9,97.6,8.9,156.9,0.6,2,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-09 11:00:00,20.0,20.0,17.0,82.87,0.0,0,,0,0,22.0,7.6,320.0,1024.0,89.0,4.0,210.6,0.8,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-09 12:00:00,21.0,21.0,17.0,77.92,0.0,0,,0,0,22.7,9.4,290.0,1023.0,89.0,5.0,273.8,1.0,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-09 13:00:00,21.7,21.7,15.2,66.47,0.0,0,,0,0,22.3,10.0,314.0,1022.1,97.7,9.3,248.5,0.9,2,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-09 14:00:00,22.0,22.0,15.0,64.5,0.0,0,,0,0,22.7,9.4,290.0,1021.0,50.0,5.0,200.4,0.7,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-09 15:00:00,22.0,22.0,15.0,64.5,0.0,0,,0,0,21.6,11.2,290.0,1021.0,50.0,5.0,163.9,0.6,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-09 16:00:00,21.7,21.7,15.3,67.13,0.0,0,,0,0,20.2,10.4,275.0,1020.9,89.0,8.9,99.2,0.4,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-09 17:00:00,21.0,21.0,15.0,68.58,0.0,0,,0,0,18.4,9.4,260.0,1021.0,89.0,4.0,40.7,0.1,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-09 18:00:00,20.0,20.0,17.0,82.87,0.0,0,,0,0,13.0,7.6,290.0,1021.0,0.0,5.0,0.9,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-09 19:00:00,19.5,19.5,15.4,76.87,0.0,0,,0,0,12.6,0.9,349.0,1021.8,53.8,9.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-09 20:00:00,19.0,19.0,17.0,88.19,0.0,0,,0,0,12.2,1.8,320.0,1022.0,0.0,4.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-09 21:00:00,19.0,19.0,17.0,88.19,0.0,0,,0,0,12.2,3.6,310.0,1022.0,0.0,4.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-09 22:00:00,17.7,17.7,15.9,89.33,0.0,0,,0,0,11.2,0.5,355.0,1022.1,27.4,8.7,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-09 23:00:00,18.0,18.0,16.0,88.1,0.0,0,,0,0,10.1,3.6,320.0,1022.0,0.0,4.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-10 00:00:00,17.0,17.0,17.0,100.0,0.0,0,,0,0,9.0,3.6,320.0,1022.0,0.0,5.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-10 01:00:00,17.5,17.5,16.5,93.74,0.0,0,,0,0,7.9,6.4,17.0,1021.2,87.7,8.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-10 02:00:00,17.0,17.0,16.0,93.84,0.0,0,,0,0,7.2,3.6,110.0,1021.0,0.0,5.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-10 03:00:00,18.0,18.0,17.0,93.88,0.0,0,,0,0,6.8,1.8,298.5,1020.0,0.0,7.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-10 04:00:00,17.9,17.9,16.4,91.09,0.0,0,,0,0,6.5,0.8,8.0,1020.2,97.5,9.4,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-10 05:00:00,17.0,17.0,16.0,93.84,0.0,0,,0,0,6.5,5.4,260.0,1020.0,0.0,7.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-10 06:00:00,18.0,18.0,17.0,93.88,0.0,0,,0,0,6.5,1.8,330.0,1020.0,0.0,5.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-10 07:00:00,18.4,18.4,17.4,93.84,0.0,0,,0,0,6.1,0.9,353.0,1021.1,88.1,4.3,11.4,0.0,0,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-10 08:00:00,19.0,19.0,18.0,93.93,0.0,0,,0,0,7.9,3.6,310.0,1022.0,100.0,5.0,79.7,0.3,1,,Overcast,cloudy,"48820099999,VVNB"
Hanoi,2021-12-10 09:00:00,19.0,19.0,18.0,93.93,0.0,0,,0,0,10.4,5.4,330.0,1022.0,0.0,4.0,225.6,0.8,2,,Clear,clear-day,"48820099999,VVNB"
Hanoi,2021-12-10 10:00:00,21.3,21.3,17.1,76.95,0.0,0,,0,0,11.5,6.0,272.0,1022.1,79.1,4.3,374.2,1.3,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-10 11:00:00,22.0,22.0,19.0,83.11,0.0,0,,0,0,13.7,3.6,101.3,1021.0,0.0,5.0,448.2,1.6,4,,Clear,clear-day,"48820099999,VVNB"
Hanoi,2021-12-10 12:00:00,24.0,24.0,18.0,69.16,0.0,0,,0,0,18.0,5.4,157.7,1020.0,50.0,7.0,481.6,1.7,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-10 13:00:00,24.8,24.8,16.7,60.69,0.0,0,,0,0,23.0,10.1,160.0,1018.3,81.5,9.6,447.6,1.6,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-10 14:00:00,25.0,25.0,18.0,65.15,0.0,0,,0,0,22.0,7.6,170.0,1017.0,27.5,7.0,430.8,1.6,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-10 15:00:00,25.0,25.0,18.0,65.15,0.0,0,,0,0,22.0,11.2,150.0,1017.0,27.5,6.0,233.1,0.8,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-10 16:00:00,24.4,24.4,16.5,61.43,0.0,0,,0,0,20.5,14.4,114.0,1016.9,81.5,9.4,77.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-10 17:00:00,24.0,24.0,17.0,64.93,0.0,0,,0,0,16.2,16.6,120.0,1017.0,0.0,6.0,24.8,0.1,0,,Clear,clear-day,"48820099999,VVNB"
Hanoi,2021-12-10 18:00:00,23.0,23.0,17.0,68.97,0.0,0,,0,0,19.4,16.6,120.0,1017.0,0.0,9.0,0.8,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-10 19:00:00,21.9,21.9,17.8,77.82,0.0,0,,0,0,22.7,14.6,137.0,1018.2,7.6,10.1,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-10 20:00:00,22.0,22.0,18.0,78.06,0.0,0,,0,0,23.4,13.0,130.0,1019.0,0.0,9.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-10 21:00:00,22.0,22.0,18.0,78.06,0.0,0,,0,0,22.3,13.0,140.0,1019.0,0.0,8.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-10 22:00:00,21.0,21.0,18.7,86.48,0.0,0,,0,0,20.2,8.1,117.0,1019.7,78.9,9.4,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-10 23:00:00,21.0,21.0,17.0,77.92,0.0,0,,0,0,14.4,11.2,130.0,1020.0,0.0,7.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-11 00:00:00,21.0,21.0,17.0,77.92,0.0,0,,0,0,8.6,7.6,140.0,1019.0,0.0,6.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-11 01:00:00,20.3,20.3,19.0,92.37,0.0,0,,0,0,9.0,10.9,97.0,1018.9,78.5,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-11 02:00:00,20.0,20.0,17.0,82.87,0.0,0,,0,0,10.4,9.4,140.0,1019.0,0.0,4.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-11 03:00:00,20.0,20.0,17.0,82.87,0.0,0,,0,0,11.9,9.4,130.0,1019.0,0.0,4.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-11 04:00:00,20.0,20.0,18.7,91.92,0.0,0,,0,0,9.7,7.3,97.0,1018.4,87.8,8.6,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-11 05:00:00,20.0,20.0,17.0,82.87,0.0,0,,0,0,9.4,7.6,80.0,1019.0,0.0,3.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-11 06:00:00,19.0,19.0,17.0,88.19,0.0,0,,0,0,8.3,7.6,70.0,1019.0,0.0,2.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-11 07:00:00,19.7,19.7,18.8,94.43,0.0,0,,0,0,8.3,6.8,131.0,1020.2,79.1,3.6,8.0,0.0,0,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-11 08:00:00,20.0,20.0,19.0,93.97,0.0,0,,0,0,12.2,5.4,80.0,1021.0,0.0,2.0,79.0,0.3,1,,Clear,clear-day,"48820099999,VVNB"
Hanoi,2021-12-11 09:00:00,21.0,21.0,19.0,88.35,0.0,0,,0,0,16.6,9.4,80.0,1022.0,0.0,3.0,200.7,0.7,2,,Clear,clear-day,"48820099999,VVNB"
Hanoi,2021-12-11 10:00:00,22.3,22.3,18.1,77.45,0.0,0,,0,0,16.6,11.7,137.0,1022.0,84.2,9.1,284.2,1.0,3,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-11 11:00:00,24.0,24.0,17.0,64.93,0.0,0,,0,0,16.6,14.8,110.0,1021.0,89.0,9.0,347.5,1.3,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-11 12:00:00,24.0,24.0,17.0,64.93,0.0,0,,0,0,16.9,11.2,110.0,1020.0,89.0,10.0,365.2,1.3,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-11 13:00:00,23.7,23.7,16.4,63.61,0.0,0,,0,0,16.9,7.5,155.0,1019.1,89.4,9.9,358.1,1.3,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-11 14:00:00,24.0,24.0,13.0,50.2,0.0,0,,0,0,17.6,7.6,130.0,1019.0,89.0,8.0,246.8,0.9,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-11 15:00:00,24.0,24.0,13.0,50.2,0.0,0,,0,0,18.4,5.4,140.0,1018.0,50.0,9.0,266.8,1.0,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-11 16:00:00,24.0,24.0,16.8,63.93,0.0,0,,0,0,16.6,7.3,162.0,1018.3,80.7,10.1,137.9,0.5,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-11 17:00:00,24.0,24.0,14.0,53.58,0.0,0,,0,0,11.5,7.6,180.0,1019.0,0.0,9.0,54.8,0.2,1,,Clear,clear-day,"48820099999,VVNB"
Hanoi,2021-12-11 18:00:00,23.0,23.0,16.0,64.72,0.0,0,,0,0,7.9,5.4,170.0,1019.0,0.0,8.0,1.1,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-11 19:00:00,20.8,20.8,18.6,87.72,0.0,0,,0,0,7.9,6.5,139.0,1020.0,87.7,9.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-11 20:00:00,20.0,20.0,18.0,88.27,0.0,0,,0,0,10.4,1.8,30.0,1020.0,0.0,3.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-11 21:00:00,20.0,20.0,18.0,88.27,0.0,0,,0,0,11.5,9.4,90.0,1021.0,0.0,4.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-11 22:00:00,19.9,19.9,18.7,92.71,0.0,0,,0,0,11.5,7.3,133.0,1021.2,0.0,4.3,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-11 23:00:00,19.0,19.0,17.0,88.19,0.0,0,,0,0,10.4,5.4,120.0,1021.0,0.0,4.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-12 00:00:00,19.0,19.0,17.0,88.19,0.0,0,,0,0,9.4,3.6,50.0,1021.0,0.0,3.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-12 01:00:00,18.7,18.7,18.0,95.81,0.0,0,,0,0,9.0,6.9,129.0,1021.1,0.0,4.3,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-12 02:00:00,19.0,19.0,17.0,88.19,0.0,0,,0,0,7.2,3.6,20.0,1021.0,50.0,3.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2021-12-12 03:00:00,19.0,19.0,17.0,88.19,0.0,0,,0,0,5.4,3.6,10.0,1021.0,27.5,4.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2021-12-12 04:00:00,17.7,17.7,17.1,95.85,0.0,0,,0,0,6.5,3.4,319.0,1020.5,0.0,4.1,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-12 05:00:00,18.0,18.0,16.0,88.1,0.0,0,,0,0,9.4,3.6,305.4,1021.0,0.0,4.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-12 06:00:00,18.0,18.0,17.0,93.88,0.0,0,,0,0,10.1,1.8,90.0,1021.0,27.5,4.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2021-12-12 07:00:00,17.1,17.1,16.9,98.86,0.0,0,,0,0,11.2,0.3,6.0,1022.5,7.2,2.0,11.5,0.0,0,,Clear,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-12 08:00:00,19.0,19.0,18.0,93.93,0.0,0,,0,0,13.3,5.4,100.0,1023.0,0.0,1.0,104.3,0.4,1,,Clear,clear-day,"48820099999,VVNB"
Hanoi,2021-12-12 09:00:00,20.0,20.0,19.0,93.97,0.0,0,,0,0,16.9,7.6,70.0,1024.0,0.0,1.0,291.0,1.0,3,,Clear,clear-day,"48820099999,VVNB"
Hanoi,2021-12-12 10:00:00,22.1,22.1,19.1,82.91,0.0,0,,0,0,20.9,6.5,359.0,1024.0,80.9,8.4,435.2,1.6,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-12 11:00:00,23.0,23.0,19.0,78.21,0.0,0,,0,0,27.4,9.4,360.0,1023.0,50.0,4.0,553.5,2.0,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-12 12:00:00,25.0,25.0,16.0,57.39,0.0,0,,0,0,32.8,7.6,20.0,1022.0,50.0,7.0,598.4,2.2,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-12 13:00:00,25.1,25.1,16.3,58.07,0.0,0,,0,0,34.2,10.4,329.0,1021.1,81.2,10.2,550.7,2.0,6,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-12 14:00:00,25.0,25.0,13.0,47.28,0.0,0,,0,0,34.6,13.0,30.0,1020.0,50.0,10.0,448.4,1.6,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2021-12-12 15:00:00,26.0,26.0,14.0,47.55,0.0,0,,0,0,37.8,13.0,10.0,1019.0,93.0,10.0,297.9,1.1,3,,Overcast,cloudy,"48820099999,VVNB"
Hanoi,2021-12-12 16:00:00,24.3,24.3,16.1,60.01,0.0,0,,0,0,38.2,8.1,285.0,1019.3,79.1,9.8,146.2,0.5,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-12 17:00:00,24.0,24.0,15.0,57.15,0.0,0,,0,0,34.9,13.0,360.0,1020.0,0.0,6.0,52.2,0.2,1,,Clear,clear-day,"48820099999,VVNB"
Hanoi,2021-12-12 18:00:00,23.0,23.0,19.0,78.21,0.0,0,,0,0,33.8,20.5,10.0,1021.0,0.0,6.0,0.8,0.0,0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2021-12-12 19:00:00,22.2,22.2,15.9,67.21,0.002,100,rain,0,0,33.1,15.2,329.0,1021.8,99.6,10.0,0.0,0.0,0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-12 20:00:00,20.0,20.0,16.0,77.77,0.0,0,,0,0,31.0,22.3,30.0,1023.0,93.9,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB"
Hanoi,2021-12-12 21:00:00,19.0,19.0,15.0,77.62,0.0,0,,0,0,28.4,20.5,20.0,1024.0,88.7,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2021-12-12 22:00:00,19.5,19.5,13.4,67.6,0.0,0,,0,0,25.6,16.0,2.0,1024.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2021-12-12 23:00:00,19.0,19.0,12.0,63.85,0.0,0,,0,0,25.6,18.4,30.0,1024.0,64.8,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2021-12-13 00:00:00,19.0,19.0,10.0,55.91,0.0,0,,0,0,25.2,18.4,10.0,1024.0,59.6,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2021-12-13 01:00:00,19.1,19.1,11.1,59.68,0.0,0,,0,0,24.1,15.2,332.0,1023.7,99.8,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2021-12-13 02:00:00,18.0,18.0,9.0,55.66,0.0,0,,0,0,20.5,14.8,10.0,1023.0,50.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
