name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Hanoi,2017-12-31 21:00:00,17.0,17.0,12.0,72.4,0.0,0,,0.0,0.0,5.0,3.6,354.6,1021.0,89.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2017-12-31 22:00:00,17.4,17.4,13.3,76.92,0.0,0,,0.0,0.0,6.1,4.9,348.0,1020.5,97.6,9.9,0.0,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2017-12-31 23:00:00,16.5,16.5,11.0,69.96,0.0,0,,0.0,0.0,6.8,7.6,90.0,1020.0,40.0,9.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-01 00:00:00,16.0,16.0,12.0,77.16,0.0,0,,0.0,0.0,7.2,4.5,350.0,1020.0,70.0,8.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-01 01:00:00,16.7,16.7,13.5,81.92,0.0,0,,0.0,0.0,6.5,5.5,35.0,1019.6,90.1,9.9,0.0,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-01 02:00:00,16.0,16.0,11.5,74.65,0.0,0,,0.0,0.0,3.6,3.6,50.0,1019.0,89.0,8.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-01 03:00:00,16.0,16.0,12.0,77.16,0.0,0,,0.0,0.0,2.5,4.5,65.0,1019.0,0.0,8.0,0.0,0.0,0.0,,Clear,clear-night,"48820099999,VVNB"
Hanoi,2018-01-01 04:00:00,14.8,14.8,13.1,89.95,0.0,0,,0.0,0.0,3.6,4.4,71.0,1018.3,1.5,4.9,0.0,0.0,0.0,,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-01 05:00:00,15.0,15.0,11.5,79.59,0.0,0,,0.0,0.0,5.8,4.5,70.0,1018.0,90.0,7.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-01 06:00:00,15.5,15.5,12.0,79.66,0.0,0,,0.0,0.0,6.8,6.5,50.0,1018.0,57.5,8.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-01 07:00:00,15.7,15.7,14.0,89.26,0.0,0,,,,,4.0,124.0,1018.9,97.7,5.2,,,,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-01 08:00:00,16.5,16.5,12.0,74.73,,0,,,,,6.5,70.0,1020.0,89.0,7.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-01 09:00:00,17.0,17.0,12.0,72.4,,0,,,,,10.3,80.0,1020.0,89.0,7.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-01 10:00:00,17.5,17.5,13.1,75.21,0.0,0,,,,,4.5,117.0,1020.2,97.6,9.1,,,,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-01 11:00:00,18.5,18.5,13.0,70.34,,0,,,,,5.4,65.0,1019.0,89.0,5.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-01 12:00:00,19.0,19.0,13.0,68.18,,0,,,,,5.4,95.0,1018.0,89.0,5.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-01 13:00:00,19.5,19.5,13.8,69.76,0.0,0,,,,,4.4,91.0,1017.4,90.1,8.9,,,,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-01 14:00:00,19.0,19.0,13.0,68.18,,0,,,,,5.4,35.0,1016.0,89.0,4.5,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-01 15:00:00,19.0,19.0,13.0,68.18,,0,,,,,5.4,45.0,1016.0,89.0,4.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-01 16:00:00,19.1,19.1,14.3,73.59,0.0,0,,,,,3.8,121.0,1016.5,97.6,8.7,,,,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-01 17:00:00,18.5,18.5,14.0,75.07,,0,,,,,5.4,350.0,1017.0,89.0,3.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-01 18:00:00,18.0,18.0,14.0,77.46,,0,,,,,4.5,345.0,1017.0,89.0,4.0,,,,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-01 19:00:00,18.5,18.5,15.1,80.31,0.0,0,,,,,0.6,357.0,1017.8,97.7,9.1,,,,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-01 20:00:00,18.0,18.0,14.0,77.46,,0,,,,,6.5,315.0,1019.0,89.0,5.0,,,,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-01 21:00:00,18.0,18.0,14.0,77.46,,0,,,,,6.5,315.0,1019.0,89.0,5.0,,,,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-01 22:00:00,18.1,18.1,15.9,86.89,0.0,0,,,,,0.6,359.0,1018.4,97.6,8.8,,,,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-01 23:00:00,18.0,18.0,14.0,77.46,,0,,,,,2.7,70.0,1018.0,89.0,5.0,,,,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-02 00:00:00,17.5,17.5,15.0,85.28,,0,,,,,3.6,,1018.0,89.0,4.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-02 01:00:00,17.5,17.5,15.7,88.93,0.0,0,,,,,0.8,11.0,1018.1,97.7,8.7,0.0,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-02 02:00:00,17.0,17.0,15.0,88.01,,0,,,,,4.5,85.0,1017.0,89.0,4.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-02 03:00:00,17.0,17.0,16.0,93.84,,0,,,,,4.5,65.0,1016.0,89.0,3.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-02 04:00:00,17.8,17.8,15.3,85.11,0.0,0,,,,,1.0,6.0,1016.3,97.6,8.4,0.0,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-02 05:00:00,17.0,17.0,15.0,88.01,,0,,,,,2.7,80.0,1016.0,89.0,3.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-02 06:00:00,17.0,17.0,15.0,88.01,,0,,,,,3.6,350.0,1017.0,89.0,3.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-02 07:00:00,17.8,17.8,15.9,88.84,0.0,0,,,,,1.1,360.0,1016.9,97.7,8.4,0.0,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-02 08:00:00,18.0,18.0,15.0,82.63,,0,,,,,2.7,10.0,1018.0,89.0,2.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-02 09:00:00,18.0,18.0,15.5,85.33,,0,,,,,5.4,335.0,1018.0,89.0,2.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-02 10:00:00,18.5,18.5,15.6,82.91,0.0,0,,,,,1.5,351.0,1018.3,97.6,3.5,,,,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-02 11:00:00,17.0,17.0,16.0,93.84,,0,,,,,9.4,305.0,1018.0,89.0,1.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-02 12:00:00,17.5,17.5,16.0,90.92,,0,,,,,7.6,315.0,1017.0,89.0,1.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-02 13:00:00,18.2,18.2,16.9,92.49,0.098,100,rain,,,,1.3,353.0,1016.0,97.7,3.7,,,,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-02 14:00:00,18.0,18.0,16.0,88.1,,0,,,,,8.5,315.0,1015.0,89.0,1.0,,,,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-02 15:00:00,18.0,18.0,16.0,88.1,0.0,0,,0.0,0.0,14.8,6.5,330.0,1015.0,89.0,1.0,196.2,0.7,2.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-02 16:00:00,18.1,18.1,17.1,93.86,0.0,0,,0.0,0.0,14.0,1.2,358.0,1015.3,97.6,3.4,84.5,0.3,1.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-02 17:00:00,18.0,18.0,17.0,93.88,0.0,0,,0.0,0.0,9.4,3.6,360.0,1016.0,89.0,1.0,51.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-02 18:00:00,17.0,17.0,17.0,100.0,0.0,0,,0.0,0.0,5.0,4.5,90.0,1016.0,89.0,2.0,3.1,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-02 19:00:00,17.8,17.8,17.3,96.58,0.002,100,rain,0.0,0.0,6.8,0.6,359.0,1016.7,97.7,2.1,0.0,0.0,0.0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-02 20:00:00,17.0,17.0,17.0,100.0,0.0,0,,0.0,0.0,9.0,2.7,96.7,1018.0,89.0,1.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-02 21:00:00,17.0,17.0,17.0,100.0,0.0,0,,0.0,0.0,11.9,2.7,320.0,1018.0,89.0,1.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-02 22:00:00,17.5,17.5,17.1,97.54,0.0,0,,0.0,0.0,13.3,0.6,360.0,1018.2,97.6,1.9,0.0,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-02 23:00:00,17.0,17.0,17.0,100.0,0.0,0,,0.0,0.0,13.0,1.8,320.0,1018.0,89.0,1.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-03 00:00:00,17.5,17.5,17.0,96.89,0.0,0,,0.0,0.0,12.6,2.7,340.0,1018.0,89.0,1.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-03 01:00:00,17.7,17.7,16.9,94.85,0.786,100,rain,0.0,0.0,11.5,1.0,355.0,1017.4,97.7,1.0,0.0,0.0,0.0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-03 02:00:00,18.0,18.0,17.0,93.88,0.0,0,,0.0,0.0,7.9,1.8,310.0,1016.0,89.0,1.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-03 03:00:00,17.0,17.0,17.0,100.0,0.0,0,,0.0,0.0,6.5,4.5,330.0,1016.0,89.0,1.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-03 04:00:00,17.5,17.5,16.9,96.13,0.0,0,,0.0,0.0,6.1,0.8,346.0,1016.0,97.6,1.8,0.0,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-03 05:00:00,17.0,17.0,17.0,100.0,0.0,0,,0.0,0.0,5.0,1.8,310.0,1016.0,89.0,1.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-03 06:00:00,17.5,17.5,17.0,96.89,0.0,0,,0.0,0.0,6.1,2.7,55.0,1016.0,89.0,2.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-03 07:00:00,18.1,18.1,17.3,94.8,0.0,0,,0.0,0.0,8.3,4.5,354.0,1017.2,97.7,1.0,3.7,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-03 08:00:00,18.0,18.0,17.5,96.9,0.0,0,,0.0,0.0,14.0,8.5,95.0,1018.0,89.0,1.0,61.5,0.2,1.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-03 09:00:00,18.5,18.5,17.5,93.91,0.0,0,,0.0,0.0,16.2,10.3,110.0,1019.0,89.0,1.5,91.1,0.3,1.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-03 10:00:00,19.8,19.8,17.8,88.16,0.0,0,,0.0,0.0,20.9,5.1,95.0,1018.6,97.6,3.8,146.7,0.5,1.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-03 11:00:00,21.0,21.0,18.0,82.99,0.0,0,,0.0,0.0,20.5,10.3,90.0,1017.0,89.0,4.0,114.4,0.4,1.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-03 12:00:00,22.0,22.0,18.0,78.06,0.0,0,,0.0,0.0,14.8,12.1,100.0,1016.0,89.0,5.0,207.4,0.7,2.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-03 13:00:00,21.7,21.7,17.9,78.87,0.0,0,,0.0,0.0,10.8,7.2,139.0,1015.5,97.7,4.5,181.4,0.7,2.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-03 14:00:00,22.0,22.0,17.5,75.64,0.0,0,,0.0,0.0,13.3,11.2,85.0,1014.0,89.0,6.0,272.8,1.0,3.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-03 15:00:00,21.0,21.0,18.0,82.99,0.0,0,,0.0,0.0,14.8,9.4,90.0,1014.0,89.0,4.5,240.2,0.9,2.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-03 16:00:00,21.5,21.5,18.5,83.07,0.0,0,,0.0,0.0,14.8,7.8,94.0,1014.0,97.6,8.6,103.7,0.4,1.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-03 17:00:00,20.0,20.0,18.5,91.08,0.0,0,,0.0,0.0,13.7,7.6,120.0,1015.0,89.0,3.5,48.7,0.2,0.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-03 18:00:00,20.0,20.0,19.0,93.97,0.0,0,,0.0,0.0,13.7,9.4,120.0,1015.0,89.0,5.0,1.9,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-03 19:00:00,20.0,20.0,19.0,93.78,0.109,100,rain,0.0,0.0,14.8,6.8,155.0,1015.6,97.7,9.1,0.0,0.0,0.0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-03 20:00:00,20.0,20.0,19.0,93.97,0.0,0,,0.0,0.0,14.0,2.7,144.1,1017.0,89.0,4.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-03 21:00:00,20.0,20.0,19.0,93.97,0.0,0,,0.0,0.0,12.2,2.7,161.2,1017.0,89.0,5.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-03 22:00:00,20.1,20.1,18.9,92.58,0.0,0,,0.0,0.0,10.8,1.3,32.0,1017.2,97.6,8.8,0.0,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-03 23:00:00,19.5,19.5,19.0,96.94,0.0,0,,0.0,0.0,9.4,6.5,85.0,1016.0,89.0,1.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-04 00:00:00,19.0,19.0,18.0,93.93,0.0,0,,0.0,0.0,7.6,5.6,60.0,1016.0,89.0,3.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-04 01:00:00,19.1,19.1,18.3,94.88,0.1,100,rain,0.0,0.0,8.3,1.8,159.3,1015.4,97.7,8.6,0.0,0.0,0.0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-04 02:00:00,19.0,19.0,18.0,93.93,0.0,0,,0.0,0.0,7.6,3.6,168.3,1015.0,89.0,3.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-04 03:00:00,19.0,19.0,18.0,93.93,0.0,0,,0.0,0.0,6.8,6.5,65.0,1014.0,89.0,2.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-04 04:00:00,18.9,18.9,18.4,97.11,0.0,0,,0.0,0.0,5.0,1.5,20.0,1014.3,97.6,3.7,0.0,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-04 05:00:00,18.0,18.0,18.0,100.0,0.0,0,,0.0,0.0,5.4,5.4,100.0,1014.0,89.0,2.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-04 06:00:00,18.5,18.5,18.0,96.91,0.0,0,,0.0,0.0,4.7,3.6,55.0,1014.0,89.0,3.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-04 07:00:00,19.0,19.0,18.1,94.44,0.0,0,,0.0,0.0,4.3,0.2,360.0,1014.9,97.7,3.8,0.7,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-04 08:00:00,19.0,19.0,18.0,93.93,0.0,0,,0.0,0.0,4.3,4.5,80.0,1016.0,89.0,1.5,9.7,0.0,0.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-04 09:00:00,19.0,19.0,18.0,93.93,0.0,0,,0.0,0.0,7.9,4.5,20.0,1016.0,89.0,1.0,37.7,0.1,0.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-04 10:00:00,19.4,19.4,18.7,95.32,0.0,0,,0.0,0.0,11.2,0.6,1.0,1016.3,97.6,3.4,81.1,0.3,1.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-04 11:00:00,20.0,20.0,19.0,93.97,0.0,0,,0.0,0.0,11.5,6.5,100.0,1015.0,89.0,1.5,73.1,0.3,1.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-04 12:00:00,20.0,20.0,19.0,93.97,0.0,0,,0.0,0.0,11.5,4.5,130.0,1014.0,89.0,2.0,70.3,0.3,1.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-04 13:00:00,20.1,20.1,18.9,92.66,0.393,100,rain,0.0,0.0,11.2,1.0,14.0,1013.6,97.7,8.2,50.3,0.2,1.0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-04 14:00:00,20.0,20.0,19.0,93.97,0.0,0,,0.0,0.0,13.0,2.7,140.8,1013.0,89.0,2.0,107.4,0.4,1.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-04 15:00:00,20.0,20.0,19.0,93.97,0.0,0,,0.0,0.0,12.2,5.6,70.0,1013.0,89.0,2.0,90.7,0.3,1.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-04 16:00:00,21.0,21.0,19.3,89.91,0.0,0,,0.0,0.0,10.4,4.5,131.0,1012.4,97.6,8.2,57.4,0.2,1.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-04 17:00:00,20.5,20.5,19.5,94.0,0.0,0,,0.0,0.0,7.2,8.3,90.0,1013.0,89.0,2.0,25.1,0.1,0.0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB"
Hanoi,2018-01-04 18:00:00,20.0,20.0,19.0,93.97,0.0,0,,0.0,0.0,4.0,4.5,10.0,1013.0,89.0,3.0,1.6,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-04 19:00:00,20.8,20.8,19.1,90.17,0.002,100,rain,0.0,0.0,6.1,4.0,130.0,1013.3,97.7,8.3,0.0,0.0,0.0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,2018-01-04 20:00:00,20.0,20.0,19.0,93.97,0.0,0,,0.0,0.0,6.8,4.5,90.0,1014.0,89.0,2.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-04 21:00:00,20.0,20.0,19.5,96.95,0.0,0,,0.0,0.0,6.1,2.7,90.0,1015.0,89.0,2.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
Hanoi,2018-01-04 22:00:00,20.1,20.1,19.5,96.49,0.0,0,,0.0,0.0,6.1,1.7,34.0,1014.4,97.6,3.5,0.0,0.0,0.0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB"
Hanoi,2018-01-04 23:00:00,20.0,20.0,19.0,93.97,0.0,0,,0.0,0.0,5.0,6.5,145.0,1014.0,89.0,2.5,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB"
